Date,d,Time,Temperature,Humidity,Wind Speed,Wind Gust,Precipitation,Condition
6/10/20 23:53,6/10/2020,11:53 PM,78 F,87,13mph,0mph,0.0in,Cloudy
6/10/20 00:02,6/10/2020,12:02 AM,78 F,87,12mph,21mph,0.0in,Thunder in the Vicinity
6/10/20 00:18,6/10/2020,12:18 AM,78 F,87,14mph,0mph,0.0in,Cloudy
6/10/20 00:53,6/10/2020,12:53 AM,78 F,90,12mph,0mph,0.0in,Cloudy
6/10/20 01:53,6/10/2020,1:53 AM,79 F,90,17mph,30mph,0.0in,Cloudy
6/10/20 02:53,6/10/2020,2:53 AM,79 F,90,15mph,26mph,0.1in,Mostly Cloudy
6/10/20 03:41,6/10/2020,3:41 AM,76 F,85,15mph,30mph,0.0in,Light Rain
6/10/20 03:53,6/10/2020,3:53 AM,75 F,87,13mph,22mph,0.0in,Partly Cloudy
6/10/20 04:53,6/10/2020,4:53 AM,74 F,87,9mph,0mph,0.0in,Fair
6/10/20 05:53,6/10/2020,5:53 AM,76 F,85,6mph,0mph,0.0in,Mostly Cloudy
6/10/20 06:09,6/10/2020,6:09 AM,76 F,82,6mph,0mph,0.0in,Mostly Cloudy
6/10/20 06:53,6/10/2020,6:53 AM,78 F,79,5mph,0mph,0.0in,Mostly Cloudy
6/10/20 07:53,6/10/2020,7:53 AM,79 F,84,21mph,31mph,0.0in,T-Storm / Windy
6/10/20 08:08,6/10/2020,8:08 AM,75 F,82,18mph,29mph,0.0in,Light Rain
6/10/20 08:17,6/10/2020,8:17 AM,72 F,84,12mph,26mph,0.0in,Light Rain with Thunder
6/10/20 08:53,6/10/2020,8:53 AM,71 F,84,10mph,0mph,0.0in,Cloudy
6/10/20 09:53,6/10/2020,9:53 AM,78 F,76,14mph,22mph,0.0in,Mostly Cloudy
6/10/20 10:53,6/10/2020,10:53 AM,82 F,65,15mph,0mph,0.0in,Partly Cloudy
6/10/20 11:53,6/10/2020,11:53 AM,84 F,44,21mph,31mph,0.0in,Mostly Cloudy / Windy
6/10/20 12:53,6/10/2020,12:53 PM,81 F,45,25mph,38mph,0.0in,Mostly Cloudy / Windy
6/10/20 13:53,6/10/2020,1:53 PM,76 F,54,28mph,38mph,0.0in,Mostly Cloudy / Windy
6/10/20 14:53,6/10/2020,2:53 PM,72 F,53,28mph,44mph,0.0in,Mostly Cloudy / Windy
6/10/20 15:53,6/10/2020,3:53 PM,72 F,49,18mph,30mph,0.0in,Mostly Cloudy
6/10/20 16:53,6/10/2020,4:53 PM,69 F,58,22mph,30mph,0.0in,Mostly Cloudy / Windy
6/10/20 17:41,6/10/2020,5:41 PM,68 F,68,17mph,31mph,0.0in,Light Rain
6/10/20 17:53,6/10/2020,5:53 PM,67 F,76,18mph,37mph,0.0in,Light Rain
6/10/20 18:36,6/10/2020,6:36 PM,65 F,93,15mph,29mph,0.0in,Light Rain
6/10/20 18:42,6/10/2020,6:42 PM,65 F,97,18mph,26mph,0.0in,Light Rain
6/10/20 18:44,6/10/2020,6:44 PM,64 F,100,18mph,32mph,0.0in,Light Rain
6/10/20 18:53,6/10/2020,6:53 PM,64 F,90,23mph,35mph,0.0in,Light Rain / Windy
6/10/20 19:15,6/10/2020,7:15 PM,63 F,90,22mph,33mph,0.0in,Light Rain / Windy
6/10/20 19:53,6/10/2020,7:53 PM,62 F,86,20mph,30mph,0.0in,Light Rain
6/10/20 20:53,6/10/2020,8:53 PM,63 F,78,16mph,26mph,0.0in,Cloudy
6/10/20 21:53,6/10/2020,9:53 PM,62 F,84,10mph,0mph,0.0in,Fair
6/10/20 22:53,6/10/2020,10:53 PM,63 F,78,9mph,0mph,0.0in,Fair
6/11/20 23:53,6/11/2020,11:53 PM,63 F,78,10mph,0mph,0.0in,Fair
6/11/20 00:53,6/11/2020,12:53 AM,63 F,75,12mph,0mph,0.0in,Fair
6/11/20 01:53,6/11/2020,1:53 AM,62 F,72,9mph,0mph,0.0in,Fair
6/11/20 02:53,6/11/2020,2:53 AM,60 F,80,10mph,0mph,0.0in,Fair
6/11/20 03:53,6/11/2020,3:53 AM,59 F,81,9mph,0mph,0.0in,Fair
6/11/20 04:53,6/11/2020,4:53 AM,60 F,78,9mph,0mph,0.0in,Fair
6/11/20 05:53,6/11/2020,5:53 AM,62 F,70,13mph,0mph,0.0in,Fair
6/11/20 06:53,6/11/2020,6:53 AM,66 F,59,13mph,0mph,0.0in,Fair
6/11/20 07:53,6/11/2020,7:53 AM,68 F,50,15mph,0mph,0.0in,Fair
6/11/20 08:53,6/11/2020,8:53 AM,71 F,42,13mph,0mph,0.0in,Fair
6/11/20 09:53,6/11/2020,9:53 AM,75 F,37,9mph,0mph,0.0in,Fair
6/11/20 10:53,6/11/2020,10:53 AM,76 F,35,9mph,23mph,0.0in,Fair
6/11/20 11:53,6/11/2020,11:53 AM,79 F,34,14mph,26mph,0.0in,Fair
6/11/20 12:53,6/11/2020,12:53 PM,79 F,32,17mph,30mph,0.0in,Partly Cloudy
6/11/20 13:53,6/11/2020,1:53 PM,82 F,25,18mph,32mph,0.0in,Partly Cloudy
6/11/20 14:53,6/11/2020,2:53 PM,82 F,26,21mph,36mph,0.0in,Partly Cloudy / Windy
6/11/20 15:53,6/11/2020,3:53 PM,82 F,26,23mph,32mph,0.0in,Partly Cloudy / Windy
6/11/20 16:53,6/11/2020,4:53 PM,81 F,27,17mph,28mph,0.0in,Fair
6/11/20 17:53,6/11/2020,5:53 PM,81 F,27,21mph,32mph,0.0in,Fair / Windy
6/11/20 18:53,6/11/2020,6:53 PM,79 F,31,15mph,23mph,0.0in,Fair
6/11/20 19:53,6/11/2020,7:53 PM,75 F,40,8mph,0mph,0.0in,Fair
6/11/20 20:53,6/11/2020,8:53 PM,73 F,44,8mph,0mph,0.0in,Fair
6/11/20 21:53,6/11/2020,9:53 PM,73 F,44,9mph,0mph,0.0in,Partly Cloudy
6/11/20 22:53,6/11/2020,10:53 PM,72 F,46,8mph,0mph,0.0in,Partly Cloudy
6/12/20 23:53,6/12/2020,11:53 PM,70 F,49,6mph,0mph,0.0in,Fair
6/12/20 00:53,6/12/2020,12:53 AM,68 F,52,0mph,0mph,0.0in,Fair
6/12/20 01:53,6/12/2020,1:53 AM,65 F,61,0mph,0mph,0.0in,Fair
6/12/20 02:53,6/12/2020,2:53 AM,63 F,67,0mph,0mph,0.0in,Fair
6/12/20 03:53,6/12/2020,3:53 AM,63 F,70,0mph,0mph,0.0in,Fair
6/12/20 04:53,6/12/2020,4:53 AM,63 F,72,3mph,0mph,0.0in,Fair
6/12/20 05:53,6/12/2020,5:53 AM,67 F,66,3mph,0mph,0.0in,Fair
6/12/20 06:53,6/12/2020,6:53 AM,71 F,49,0mph,0mph,0.0in,Fair
6/12/20 07:53,6/12/2020,7:53 AM,75 F,36,0mph,0mph,0.0in,Fair
6/12/20 08:53,6/12/2020,8:53 AM,77 F,33,5mph,0mph,0.0in,Fair
6/12/20 09:53,6/12/2020,9:53 AM,75 F,44,7mph,0mph,0.0in,Fair
6/12/20 10:53,6/12/2020,10:53 AM,74 F,48,12mph,0mph,0.0in,Fair
6/12/20 11:53,6/12/2020,11:53 AM,74 F,46,12mph,0mph,0.0in,Fair
6/12/20 12:53,6/12/2020,12:53 PM,74 F,48,9mph,0mph,0.0in,Fair
6/12/20 13:53,6/12/2020,1:53 PM,71 F,51,9mph,0mph,0.0in,Fair
6/12/20 14:53,6/12/2020,2:53 PM,69 F,53,10mph,0mph,0.0in,Fair
6/12/20 15:53,6/12/2020,3:53 PM,68 F,55,8mph,20mph,0.0in,Partly Cloudy
6/12/20 16:53,6/12/2020,4:53 PM,64 F,60,13mph,0mph,0.0in,Partly Cloudy
6/12/20 17:53,6/12/2020,5:53 PM,63 F,58,15mph,0mph,0.0in,Partly Cloudy
6/12/20 18:53,6/12/2020,6:53 PM,61 F,58,15mph,0mph,0.0in,Mostly Cloudy
6/12/20 19:53,6/12/2020,7:53 PM,58 F,60,14mph,0mph,0.0in,Mostly Cloudy
6/12/20 20:53,6/12/2020,8:53 PM,57 F,55,14mph,0mph,0.0in,Partly Cloudy
6/12/20 21:53,6/12/2020,9:53 PM,57 F,55,12mph,0mph,0.0in,Partly Cloudy
6/12/20 22:53,6/12/2020,10:53 PM,58 F,53,14mph,0mph,0.0in,Mostly Cloudy
6/13/20 23:43,6/13/2020,11:43 PM,58 F,60,15mph,0mph,0.0in,Thunder
6/13/20 23:53,6/13/2020,11:53 PM,58 F,62,13mph,0mph,0.0in,Thunder
6/13/20 00:24,6/13/2020,12:24 AM,58 F,67,14mph,0mph,0.0in,Mostly Cloudy
6/13/20 00:53,6/13/2020,12:53 AM,58 F,60,12mph,0mph,0.0in,Mostly Cloudy
6/13/20 01:18,6/13/2020,1:18 AM,58 F,58,16mph,0mph,0.0in,Light Rain with Thunder
6/13/20 01:43,6/13/2020,1:43 AM,57 F,62,16mph,0mph,0.0in,Light Rain
6/13/20 01:53,6/13/2020,1:53 AM,57 F,62,17mph,0mph,0.0in,Mostly Cloudy
6/13/20 02:08,6/13/2020,2:08 AM,57 F,64,15mph,22mph,0.0in,Thunder
6/13/20 02:34,6/13/2020,2:34 AM,56 F,67,14mph,0mph,0.0in,Mostly Cloudy
6/13/20 02:53,6/13/2020,2:53 AM,54 F,77,10mph,23mph,0.1in,T-Storm
6/13/20 03:13,6/13/2020,3:13 AM,55 F,74,14mph,0mph,0.0in,Cloudy
6/13/20 03:53,6/13/2020,3:53 AM,55 F,69,14mph,0mph,0.0in,Cloudy
6/13/20 04:53,6/13/2020,4:53 AM,54 F,75,13mph,0mph,0.0in,Mostly Cloudy
6/13/20 05:53,6/13/2020,5:53 AM,55 F,72,14mph,0mph,0.0in,Mostly Cloudy
6/13/20 06:53,6/13/2020,6:53 AM,56 F,72,14mph,0mph,0.0in,Mostly Cloudy
6/13/20 07:53,6/13/2020,7:53 AM,59 F,69,13mph,0mph,0.0in,Fair
6/13/20 08:53,6/13/2020,8:53 AM,61 F,70,12mph,0mph,0.0in,Mostly Cloudy
6/13/20 09:53,6/13/2020,9:53 AM,62 F,67,13mph,0mph,0.0in,Mostly Cloudy
6/13/20 10:53,6/13/2020,10:53 AM,63 F,65,13mph,0mph,0.0in,Mostly Cloudy
6/13/20 11:53,6/13/2020,11:53 AM,65 F,58,12mph,0mph,0.0in,Partly Cloudy
6/13/20 12:53,6/13/2020,12:53 PM,66 F,52,12mph,0mph,0.0in,Fair
6/13/20 13:53,6/13/2020,1:53 PM,67 F,45,15mph,0mph,0.0in,Fair
6/13/20 14:53,6/13/2020,2:53 PM,67 F,44,16mph,0mph,0.0in,Fair
6/13/20 15:53,6/13/2020,3:53 PM,65 F,47,18mph,0mph,0.0in,Fair
6/13/20 16:53,6/13/2020,4:53 PM,64 F,48,17mph,0mph,0.0in,Partly Cloudy
6/13/20 17:53,6/13/2020,5:53 PM,61 F,54,17mph,0mph,0.0in,Mostly Cloudy
6/13/20 18:53,6/13/2020,6:53 PM,58 F,60,15mph,0mph,0.0in,Mostly Cloudy
6/13/20 19:53,6/13/2020,7:53 PM,57 F,59,13mph,0mph,0.0in,Mostly Cloudy
6/13/20 20:53,6/13/2020,8:53 PM,57 F,59,8mph,0mph,0.0in,Mostly Cloudy
6/13/20 21:53,6/13/2020,9:53 PM,57 F,64,10mph,0mph,0.0in,Partly Cloudy
6/13/20 22:53,6/13/2020,10:53 PM,59 F,60,10mph,0mph,0.0in,Partly Cloudy
6/14/20 23:53,6/14/2020,11:53 PM,60 F,64,12mph,0mph,0.0in,Partly Cloudy
6/14/20 00:53,6/14/2020,12:53 AM,59 F,67,7mph,0mph,0.0in,Fair
6/14/20 01:53,6/14/2020,1:53 AM,59 F,64,9mph,0mph,0.0in,Fair
6/14/20 02:53,6/14/2020,2:53 AM,58 F,67,9mph,0mph,0.0in,Fair
6/14/20 03:53,6/14/2020,3:53 AM,57 F,72,7mph,0mph,0.0in,Fair
6/14/20 04:53,6/14/2020,4:53 AM,57 F,72,8mph,0mph,0.0in,Fair
6/14/20 05:53,6/14/2020,5:53 AM,59 F,62,9mph,0mph,0.0in,Fair
6/14/20 06:53,6/14/2020,6:53 AM,61 F,58,12mph,0mph,0.0in,Fair
6/14/20 07:53,6/14/2020,7:53 AM,63 F,52,13mph,0mph,0.0in,Fair
6/14/20 08:53,6/14/2020,8:53 AM,64 F,46,12mph,0mph,0.0in,Fair
6/14/20 09:53,6/14/2020,9:53 AM,65 F,45,15mph,23mph,0.0in,Fair
6/14/20 10:53,6/14/2020,10:53 AM,67 F,39,12mph,24mph,0.0in,Fair
6/14/20 11:53,6/14/2020,11:53 AM,67 F,36,14mph,0mph,0.0in,Fair
6/14/20 12:53,6/14/2020,12:53 PM,68 F,28,14mph,0mph,0.0in,Fair
6/14/20 13:53,6/14/2020,1:53 PM,69 F,31,8mph,23mph,0.0in,Fair
6/14/20 14:53,6/14/2020,2:53 PM,69 F,31,12mph,0mph,0.0in,Fair
6/14/20 15:53,6/14/2020,3:53 PM,69 F,32,10mph,0mph,0.0in,Fair
6/14/20 16:53,6/14/2020,4:53 PM,68 F,36,14mph,0mph,0.0in,Fair
6/14/20 17:53,6/14/2020,5:53 PM,66 F,38,13mph,0mph,0.0in,Fair
6/14/20 18:53,6/14/2020,6:53 PM,64 F,43,13mph,0mph,0.0in,Fair
6/14/20 19:53,6/14/2020,7:53 PM,59 F,58,13mph,0mph,0.0in,Fair
6/14/20 20:53,6/14/2020,8:53 PM,58 F,65,6mph,0mph,0.0in,Fair
6/14/20 21:53,6/14/2020,9:53 PM,58 F,62,8mph,0mph,0.0in,Fair
6/14/20 22:53,6/14/2020,10:53 PM,57 F,64,7mph,0mph,0.0in,Fair
6/15/20 23:53,6/15/2020,11:53 PM,59 F,62,8mph,0mph,0.0in,Fair
6/15/20 00:53,6/15/2020,12:53 AM,58 F,72,6mph,0mph,0.0in,Fair
6/15/20 01:53,6/15/2020,1:53 AM,58 F,78,0mph,0mph,0.0in,Fair
6/15/20 02:53,6/15/2020,2:53 AM,58 F,81,7mph,0mph,0.0in,Fair
6/15/20 03:53,6/15/2020,3:53 AM,57 F,83,0mph,0mph,0.0in,Fair
6/15/20 04:53,6/15/2020,4:53 AM,57 F,87,3mph,0mph,0.0in,Fair
6/15/20 05:53,6/15/2020,5:53 AM,60 F,64,9mph,0mph,0.0in,Fair
6/15/20 06:53,6/15/2020,6:53 AM,64 F,52,8mph,0mph,0.0in,Partly Cloudy
6/15/20 07:53,6/15/2020,7:53 AM,66 F,42,7mph,0mph,0.0in,Partly Cloudy
6/15/20 08:53,6/15/2020,8:53 AM,69 F,38,8mph,16mph,0.0in,Partly Cloudy
6/15/20 09:53,6/15/2020,9:53 AM,70 F,33,12mph,0mph,0.0in,Partly Cloudy
6/15/20 10:53,6/15/2020,10:53 AM,70 F,32,14mph,18mph,0.0in,Fair
6/15/20 11:53,6/15/2020,11:53 AM,71 F,34,13mph,0mph,0.0in,Fair
6/15/20 12:53,6/15/2020,12:53 PM,71 F,31,13mph,22mph,0.0in,Fair
6/15/20 13:53,6/15/2020,1:53 PM,72 F,28,14mph,0mph,0.0in,Fair
6/15/20 14:53,6/15/2020,2:53 PM,72 F,29,10mph,18mph,0.0in,Fair
6/15/20 15:53,6/15/2020,3:53 PM,72 F,31,10mph,0mph,0.0in,Partly Cloudy
6/15/20 16:53,6/15/2020,4:53 PM,71 F,32,10mph,0mph,0.0in,Partly Cloudy
6/15/20 17:53,6/15/2020,5:53 PM,70 F,32,7mph,0mph,0.0in,Partly Cloudy
6/15/20 18:53,6/15/2020,6:53 PM,68 F,37,6mph,0mph,0.0in,Partly Cloudy
6/15/20 19:53,6/15/2020,7:53 PM,65 F,42,5mph,0mph,0.0in,Fair
6/15/20 20:53,6/15/2020,8:53 PM,64 F,40,7mph,0mph,0.0in,Fair
6/15/20 21:53,6/15/2020,9:53 PM,63 F,46,8mph,0mph,0.0in,Fair
6/15/20 22:53,6/15/2020,10:53 PM,61 F,56,6mph,0mph,0.0in,Fair
6/16/20 23:53,6/16/2020,11:53 PM,61 F,58,5mph,0mph,0.0in,Fair
6/16/20 00:53,6/16/2020,12:53 AM,60 F,64,7mph,0mph,0.0in,Fair
6/16/20 01:53,6/16/2020,1:53 AM,59 F,75,5mph,0mph,0.0in,Fair
6/16/20 02:53,6/16/2020,2:53 AM,59 F,75,0mph,0mph,0.0in,Fair
6/16/20 03:53,6/16/2020,3:53 AM,59 F,78,0mph,0mph,0.0in,Fair
6/16/20 04:53,6/16/2020,4:53 AM,59 F,81,0mph,0mph,0.0in,Fair
6/16/20 05:53,6/16/2020,5:53 AM,63 F,75,5mph,0mph,0.0in,Fair
6/16/20 06:53,6/16/2020,6:53 AM,69 F,65,8mph,0mph,0.0in,Fair
6/16/20 07:53,6/16/2020,7:53 AM,73 F,55,5mph,0mph,0.0in,Fair
6/16/20 08:53,6/16/2020,8:53 AM,76 F,50,6mph,0mph,0.0in,Fair
6/16/20 09:53,6/16/2020,9:53 AM,78 F,43,6mph,0mph,0.0in,Fair
6/16/20 10:53,6/16/2020,10:53 AM,80 F,39,6mph,0mph,0.0in,Fair
6/16/20 11:53,6/16/2020,11:53 AM,82 F,37,9mph,0mph,0.0in,Fair
6/16/20 12:53,6/16/2020,12:53 PM,81 F,44,6mph,0mph,0.0in,Fair
6/16/20 13:53,6/16/2020,1:53 PM,83 F,37,3mph,0mph,0.0in,Fair
6/16/20 14:53,6/16/2020,2:53 PM,83 F,39,15mph,21mph,0.0in,Fair
6/16/20 15:53,6/16/2020,3:53 PM,82 F,41,13mph,0mph,0.0in,Fair
6/16/20 16:53,6/16/2020,4:53 PM,80 F,42,14mph,0mph,0.0in,Fair
6/16/20 17:53,6/16/2020,5:53 PM,78 F,45,13mph,0mph,0.0in,Fair
6/16/20 18:53,6/16/2020,6:53 PM,74 F,52,13mph,0mph,0.0in,Fair
6/16/20 19:53,6/16/2020,7:53 PM,71 F,59,8mph,0mph,0.0in,Fair
6/16/20 20:53,6/16/2020,8:53 PM,70 F,63,7mph,0mph,0.0in,Partly Cloudy
6/16/20 21:53,6/16/2020,9:53 PM,70 F,63,5mph,0mph,0.0in,Partly Cloudy
6/16/20 22:53,6/16/2020,10:53 PM,69 F,63,6mph,0mph,0.0in,Partly Cloudy
6/17/20 23:53,6/17/2020,11:53 PM,68 F,65,3mph,0mph,0.0in,Partly Cloudy
6/17/20 00:53,6/17/2020,12:53 AM,67 F,68,3mph,0mph,0.0in,Fair
6/17/20 01:53,6/17/2020,1:53 AM,67 F,70,5mph,0mph,0.0in,Fair
6/17/20 02:53,6/17/2020,2:53 AM,67 F,68,0mph,0mph,0.0in,Fair
6/17/20 03:53,6/17/2020,3:53 AM,65 F,75,0mph,0mph,0.0in,Fair
6/17/20 04:53,6/17/2020,4:53 AM,67 F,70,3mph,0mph,0.0in,Fair
6/17/20 05:53,6/17/2020,5:53 AM,69 F,63,6mph,0mph,0.0in,Fair
6/17/20 06:53,6/17/2020,6:53 AM,73 F,53,3mph,0mph,0.0in,Fair
6/17/20 07:53,6/17/2020,7:53 AM,76 F,48,3mph,0mph,0.0in,Fair
6/17/20 08:53,6/17/2020,8:53 AM,81 F,41,0mph,0mph,0.0in,Mostly Cloudy
6/17/20 09:53,6/17/2020,9:53 AM,81 F,35,0mph,0mph,0.0in,Partly Cloudy
6/17/20 10:53,6/17/2020,10:53 AM,84 F,32,3mph,0mph,0.0in,Mostly Cloudy
6/17/20 11:53,6/17/2020,11:53 AM,84 F,31,0mph,0mph,0.0in,Partly Cloudy
6/17/20 12:53,6/17/2020,12:53 PM,84 F,29,9mph,20mph,0.0in,Partly Cloudy
6/17/20 13:53,6/17/2020,1:53 PM,85 F,29,13mph,0mph,0.0in,Fair
6/17/20 14:53,6/17/2020,2:53 PM,86 F,29,15mph,0mph,0.0in,Fair
6/17/20 15:53,6/17/2020,3:53 PM,85 F,31,12mph,0mph,0.0in,Fair
6/17/20 16:53,6/17/2020,4:53 PM,84 F,32,13mph,0mph,0.0in,Fair
6/17/20 17:53,6/17/2020,5:53 PM,83 F,33,10mph,0mph,0.0in,Fair
6/17/20 18:53,6/17/2020,6:53 PM,80 F,36,10mph,0mph,0.0in,Fair
6/17/20 19:53,6/17/2020,7:53 PM,77 F,40,7mph,0mph,0.0in,Fair
6/17/20 20:53,6/17/2020,8:53 PM,74 F,48,8mph,0mph,0.0in,Fair
6/17/20 21:53,6/17/2020,9:53 PM,72 F,55,12mph,0mph,0.0in,Fair
6/17/20 22:53,6/17/2020,10:53 PM,72 F,51,5mph,0mph,0.0in,Fair
6/18/20 23:53,6/18/2020,11:53 PM,72 F,51,6mph,0mph,0.0in,Fair
6/18/20 00:53,6/18/2020,12:53 AM,72 F,51,3mph,0mph,0.0in,Fair
6/18/20 01:53,6/18/2020,1:53 AM,68 F,61,0mph,0mph,0.0in,Fair
6/18/20 02:53,6/18/2020,2:53 AM,69 F,58,5mph,0mph,0.0in,Fair
6/18/20 03:53,6/18/2020,3:53 AM,67 F,63,0mph,0mph,0.0in,Fair
6/18/20 04:53,6/18/2020,4:53 AM,66 F,68,0mph,0mph,0.0in,Fair
6/18/20 05:53,6/18/2020,5:53 AM,71 F,51,6mph,0mph,0.0in,Fair
6/18/20 06:53,6/18/2020,6:53 AM,75 F,46,5mph,0mph,0.0in,Fair
6/18/20 07:53,6/18/2020,7:53 AM,79 F,39,5mph,0mph,0.0in,Fair
6/18/20 08:53,6/18/2020,8:53 AM,82 F,35,0mph,0mph,0.0in,Fair
6/18/20 09:53,6/18/2020,9:53 AM,85 F,32,0mph,0mph,0.0in,Fair
6/18/20 10:53,6/18/2020,10:53 AM,86 F,31,3mph,0mph,0.0in,Fair
6/18/20 11:53,6/18/2020,11:53 AM,87 F,29,5mph,0mph,0.0in,Fair
6/18/20 12:53,6/18/2020,12:53 PM,87 F,29,15mph,23mph,0.0in,Fair
6/18/20 13:53,6/18/2020,1:53 PM,86 F,28,15mph,0mph,0.0in,Fair
6/18/20 14:53,6/18/2020,2:53 PM,86 F,26,12mph,0mph,0.0in,Fair
6/18/20 15:53,6/18/2020,3:53 PM,85 F,30,13mph,0mph,0.0in,Fair
6/18/20 16:53,6/18/2020,4:53 PM,84 F,31,13mph,0mph,0.0in,Fair
6/18/20 17:53,6/18/2020,5:53 PM,82 F,35,9mph,0mph,0.0in,Fair
6/18/20 18:53,6/18/2020,6:53 PM,79 F,39,14mph,0mph,0.0in,Fair
6/18/20 19:53,6/18/2020,7:53 PM,77 F,45,8mph,0mph,0.0in,Fair
6/18/20 20:53,6/18/2020,8:53 PM,76 F,46,0mph,0mph,0.0in,Fair
6/18/20 21:53,6/18/2020,9:53 PM,75 F,50,5mph,0mph,0.0in,Fair
6/18/20 22:53,6/18/2020,10:53 PM,74 F,53,3mph,0mph,0.0in,Fair
6/19/20 23:53,6/19/2020,11:53 PM,75 F,51,3mph,0mph,0.0in,Partly Cloudy
6/19/20 00:53,6/19/2020,12:53 AM,73 F,57,0mph,0mph,0.0in,Mostly Cloudy
6/19/20 01:53,6/19/2020,1:53 AM,73 F,59,0mph,0mph,0.0in,Mostly Cloudy
6/19/20 02:53,6/19/2020,2:53 AM,71 F,63,0mph,0mph,0.0in,Mostly Cloudy
6/19/20 03:53,6/19/2020,3:53 AM,70 F,65,0mph,0mph,0.0in,Mostly Cloudy
6/19/20 04:53,6/19/2020,4:53 AM,71 F,66,0mph,0mph,0.0in,Partly Cloudy
6/19/20 05:53,6/19/2020,5:53 AM,73 F,59,3mph,0mph,0.0in,Fair
6/19/20 06:53,6/19/2020,6:53 AM,77 F,52,3mph,0mph,0.0in,Fair
6/19/20 07:53,6/19/2020,7:53 AM,81 F,45,0mph,0mph,0.0in,Fair
6/19/20 08:53,6/19/2020,8:53 AM,85 F,38,0mph,0mph,0.0in,Fair
6/19/20 09:53,6/19/2020,9:53 AM,86 F,35,7mph,0mph,0.0in,Fair
6/19/20 10:53,6/19/2020,10:53 AM,90 F,33,3mph,0mph,0.0in,Fair
6/19/20 11:53,6/19/2020,11:53 AM,91 F,30,10mph,0mph,0.0in,Partly Cloudy
6/19/20 12:53,6/19/2020,12:53 PM,91 F,29,14mph,18mph,0.0in,Partly Cloudy
6/19/20 13:53,6/19/2020,1:53 PM,91 F,29,8mph,0mph,0.0in,Partly Cloudy
6/19/20 14:53,6/19/2020,2:53 PM,91 F,29,8mph,0mph,0.0in,Partly Cloudy
6/19/20 15:53,6/19/2020,3:53 PM,92 F,29,9mph,0mph,0.0in,Partly Cloudy
6/19/20 16:53,6/19/2020,4:53 PM,92 F,29,8mph,0mph,0.0in,Partly Cloudy
6/19/20 17:53,6/19/2020,5:53 PM,89 F,31,8mph,0mph,0.0in,Partly Cloudy
6/19/20 18:53,6/19/2020,6:53 PM,85 F,41,8mph,0mph,0.0in,Partly Cloudy
6/19/20 19:53,6/19/2020,7:53 PM,84 F,41,5mph,0mph,0.0in,Partly Cloudy
6/19/20 20:53,6/19/2020,8:53 PM,80 F,48,5mph,0mph,0.0in,Partly Cloudy
6/19/20 21:53,6/19/2020,9:53 PM,79 F,50,0mph,0mph,0.0in,Fair
6/19/20 22:53,6/19/2020,10:53 PM,79 F,50,0mph,0mph,0.0in,Fair
6/20/20 23:53,6/20/2020,11:53 PM,77 F,56,0mph,0mph,0.0in,Fair
6/20/20 00:53,6/20/2020,12:53 AM,76 F,60,8mph,0mph,0.0in,Fair
6/20/20 01:53,6/20/2020,1:53 AM,75 F,60,8mph,0mph,0.0in,Fair
6/20/20 02:53,6/20/2020,2:53 AM,74 F,66,0mph,0mph,0.0in,Fair
6/20/20 03:53,6/20/2020,3:53 AM,75 F,64,0mph,0mph,0.0in,Partly Cloudy
6/20/20 04:53,6/20/2020,4:53 AM,73 F,68,6mph,0mph,0.0in,Mostly Cloudy
6/20/20 05:53,6/20/2020,5:53 AM,77 F,62,3mph,0mph,0.0in,Mostly Cloudy
6/20/20 06:53,6/20/2020,6:53 AM,80 F,54,8mph,0mph,0.0in,Mostly Cloudy
6/20/20 07:53,6/20/2020,7:53 AM,84 F,40,17mph,28mph,0.0in,Mostly Cloudy
6/20/20 08:53,6/20/2020,8:53 AM,84 F,44,10mph,0mph,0.0in,Mostly Cloudy
6/20/20 09:53,6/20/2020,9:53 AM,86 F,41,15mph,28mph,0.0in,Mostly Cloudy
6/20/20 10:53,6/20/2020,10:53 AM,89 F,34,16mph,25mph,0.0in,Mostly Cloudy
6/20/20 11:53,6/20/2020,11:53 AM,89 F,36,16mph,24mph,0.0in,Mostly Cloudy
6/20/20 12:53,6/20/2020,12:53 PM,89 F,38,16mph,28mph,0.0in,Mostly Cloudy
6/20/20 13:53,6/20/2020,1:53 PM,88 F,36,13mph,22mph,0.0in,Mostly Cloudy
6/20/20 14:53,6/20/2020,2:53 PM,89 F,36,13mph,28mph,0.0in,Mostly Cloudy
6/20/20 15:53,6/20/2020,3:53 PM,87 F,40,22mph,33mph,0.0in,Mostly Cloudy / Windy
6/20/20 16:03,6/20/2020,4:03 PM,84 F,46,15mph,35mph,0.0in,Thunder
6/20/20 16:35,6/20/2020,4:35 PM,84 F,49,13mph,25mph,0.0in,Mostly Cloudy
6/20/20 16:53,6/20/2020,4:53 PM,85 F,44,14mph,26mph,0.0in,Mostly Cloudy
6/20/20 17:53,6/20/2020,5:53 PM,82 F,51,9mph,20mph,0.0in,Mostly Cloudy
6/20/20 18:53,6/20/2020,6:53 PM,80 F,56,8mph,0mph,0.0in,Mostly Cloudy
6/20/20 19:21,6/20/2020,7:21 PM,80 F,58,8mph,0mph,0.0in,Thunder
6/20/20 19:40,6/20/2020,7:40 PM,74 F,76,12mph,31mph,0.2in,Heavy T-Storm
